FID,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,stroke
771,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
772,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
773,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
774,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
775,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
776,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
777,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
778,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
779,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
780,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
781,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
782,1983,5,20,5/20/1983,14:18:00,3,TX,48,0,0,0,1,0,-101.8,34.1,-101.58,34.1,10,1320,Tornado,#888888
783,1983,5,20,5/20/1983,14:18:00,3,TX,48,0,0,0,1,0,-101.8,34.1,-101.58,34.1,10,1320,Tornado,#888888
784,1983,5,20,5/20/1983,14:18:00,3,TX,48,0,0,0,1,0,-101.8,34.1,-101.58,34.1,10,1320,Tornado,#888888
785,1983,5,20,5/20/1983,14:18:00,3,TX,48,0,0,0,1,0,-101.8,34.1,-101.58,34.1,10,1320,Tornado,#888888
786,1983,5,20,5/20/1983,14:18:00,3,TX,48,0,0,0,1,0,-101.8,34.1,-101.58,34.1,10,1320,Tornado,#888888
787,1983,5,20,5/20/1983,14:18:00,3,TX,48,0,0,0,1,0,-101.8,34.1,-101.58,34.1,10,1320,Tornado,#888888
788,1983,9,1,9/1/1983,2:30:00,3,TX,48,0,0,0,5,0,-94.15,30.9,-94.1,30.9,3,30,Tornado,#888888
789,1983,9,7,9/7/1983,13:40:00,3,TX,48,1,0,0,1,0,-98.48,26.53,-98.52,26.57,2,50,Tornado,#0000FF
790,1983,11,6,11/6/1983,11:50:00,3,TX,48,0,0,0,4,0,-97.55,25.98,-97.5,25.95,4,200,Tornado,#888888
791,1983,11,22,11/22/1983,23:00:00,3,TX,48,2,6,0,6,0,-96.68,32.35,-96.62,32.35,3,40,Tornado,#008000
792,1983,12,10,12/10/1983,15:00:00,3,TX,48,2,0,0,5,0,-95.23,31.03,-95.07,31.1,10,50,Tornado,#008000
793,1983,12,10,12/10/1983,15:00:00,3,TX,48,2,0,0,5,0,-95.23,31.03,-95.07,31.1,10,50,Tornado,#008000
794,1983,12,10,12/10/1983,15:00:00,3,TX,48,2,0,0,5,0,-95.23,31.03,-95.07,31.1,10,50,Tornado,#008000
795,1983,12,10,12/10/1983,15:00:00,3,TX,48,2,0,0,5,0,-95.23,31.03,-95.07,31.1,10,50,Tornado,#008000
796,1983,12,10,12/10/1983,15:00:00,3,TX,48,2,0,0,5,0,-95.23,31.03,-95.07,31.1,10,50,Tornado,#008000
797,1983,12,10,12/10/1983,15:30:00,3,TX,48,2,2,0,6,0,-94.68,31.2,-94.37,31.23,18,50,Tornado,#008000
798,1983,12,10,12/10/1983,15:30:00,3,TX,48,2,2,0,6,0,-94.68,31.2,-94.37,31.23,18,50,Tornado,#008000
799,1983,12,10,12/10/1983,15:30:00,3,TX,48,2,2,0,6,0,-94.68,31.2,-94.37,31.23,18,50,Tornado,#008000
800,1983,12,10,12/10/1983,15:30:00,3,TX,48,2,2,0,6,0,-94.68,31.2,-94.37,31.23,18,50,Tornado,#008000
801,1983,12,10,12/10/1983,15:30:00,3,TX,48,2,2,0,6,0,-94.68,31.2,-94.37,31.23,18,50,Tornado,#008000
802,1983,12,10,12/10/1983,15:30:00,3,TX,48,2,2,0,6,0,-94.68,31.2,-94.37,31.23,18,50,Tornado,#008000
803,1983,12,10,12/10/1983,15:30:00,3,TX,48,2,2,0,6,0,-94.68,31.2,-94.37,31.23,18,50,Tornado,#008000
804,1983,12,10,12/10/1983,15:30:00,3,TX,48,2,2,0,6,0,-94.68,31.2,-94.37,31.23,18,50,Tornado,#008000
805,1983,12,10,12/10/1983,15:30:00,3,TX,48,2,2,0,6,0,-94.68,31.2,-94.37,31.23,18,50,Tornado,#008000
806,1983,12,10,12/10/1983,15:50:00,3,TX,48,2,3,0,6,0,-94.72,31.62,-94.62,31.63,8,50,Tornado,#008000
807,1983,12,10,12/10/1983,15:50:00,3,TX,48,2,3,0,6,0,-94.72,31.62,-94.62,31.63,8,50,Tornado,#008000
808,1983,12,10,12/10/1983,16:00:00,3,TX,48,1,0,1,5,0,-96.23,30.27,-96.17,30.27,4,200,Tornado,#0000FF
809,1983,12,10,12/10/1983,18:05:00,3,TX,48,1,3,1,5,0,-95.23,30.55,-95.18,30.55,3,200,Tornado,#0000FF
810,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
811,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
812,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
813,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
814,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
815,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
816,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
817,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
818,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
819,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
820,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
821,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
822,1983,12,10,12/10/1983,19:45:00,3,TX,48,2,4,0,6,0,-94.55,30.5,-94.1,30.57,26,700,Tornado,#008000
823,1984,5,1,5/1/1984,19:44:00,3,TX,48,3,1,0,6,0,-100.92,34.05,-100.78,34.02,8,440,Tornado,#FFAA00
824,1984,5,1,5/1/1984,19:44:00,3,TX,48,3,1,0,6,0,-100.92,34.05,-100.78,34.02,8,440,Tornado,#FFAA00
825,1984,5,1,5/1/1984,19:44:00,3,TX,48,3,1,0,6,0,-100.92,34.05,-100.78,34.02,8,440,Tornado,#FFAA00
826,1984,5,1,5/1/1984,19:44:00,3,TX,48,3,1,0,6,0,-100.92,34.05,-100.78,34.02,8,440,Tornado,#FFAA00
827,1984,5,2,5/2/1984,18:22:00,3,TX,48,1,0,0,0,0,-94.18,31.88,-94.08,31.85,6,100,Tornado,#0000FF
828,1984,5,2,5/2/1984,18:22:00,3,TX,48,1,0,0,0,0,-94.18,31.88,-94.08,31.85,6,100,Tornado,#0000FF
829,1984,5,2,5/2/1984,18:22:00,3,TX,48,1,0,0,0,0,-94.18,31.88,-94.08,31.85,6,100,Tornado,#0000FF
830,1984,10,18,10/18/1984,19:00:00,3,TX,48,2,2,1,5,0,-94.92,33.27,-94.85,33.32,5,50,Tornado,#008000
831,1984,10,18,10/18/1984,19:00:00,3,TX,48,2,2,1,5,0,-94.92,33.27,-94.85,33.32,5,50,Tornado,#008000
832,1984,10,22,10/22/1984,0:30:00,3,TX,48,1,0,0,7,0,-95.25,29.62,-95.2,29.7,5,300,Tornado,#0000FF
833,1984,10,22,10/22/1984,0:30:00,3,TX,48,1,0,0,7,0,-95.25,29.62,-95.2,29.7,5,300,Tornado,#0000FF
834,1984,12,13,12/13/1984,9:45:00,3,TX,48,3,28,0,7,0,-96.63,32.72,-96.63,32.88,10,500,Tornado,#FFAA00
835,1984,12,13,12/13/1984,9:45:00,3,TX,48,3,28,0,7,0,-96.63,32.72,-96.63,32.88,10,500,Tornado,#FFAA00
836,1984,12,13,12/13/1984,9:45:00,3,TX,48,3,28,0,7,0,-96.63,32.72,-96.63,32.88,10,500,Tornado,#FFAA00
837,1984,12,13,12/13/1984,9:45:00,3,TX,48,3,28,0,7,0,-96.63,32.72,-96.63,32.88,10,500,Tornado,#FFAA00
838,1984,12,31,12/31/1984,11:30:00,3,TX,48,2,53,0,7,0,-95.2,29.6,-95.13,29.65,4,200,Tornado,#008000
839,1984,12,31,12/31/1984,11:30:00,3,TX,48,2,53,0,7,0,-95.2,29.6,-95.13,29.65,4,200,Tornado,#008000
840,1985,4,21,4/21/1985,17:30:00,3,TX,48,3,0,3,5,0,-99,33.23,-98.95,33.28,4.5,400,Tornado,#FFAA00
841,1985,4,21,4/21/1985,17:30:00,3,TX,48,3,0,3,5,0,-99,33.23,-98.95,33.28,4.5,400,Tornado,#FFAA00
842,1985,4,21,4/21/1985,18:30:00,3,TX,48,2,2,0,5,0,-98.92,33.38,-98.83,33.42,5,300,Tornado,#008000
843,1985,4,21,4/21/1985,18:30:00,3,TX,48,2,2,0,5,0,-98.92,33.38,-98.83,33.42,5,300,Tornado,#008000
844,1985,4,28,4/28/1985,14:30:00,3,TX,48,1,0,0,4,0,-101.95,32.65,-101.95,32.7,3,300,Tornado,#0000FF
845,1985,4,28,4/28/1985,20:12:00,3,TX,48,2,0,1,5,0,-100.13,32.12,-100.12,32.18,4,300,Tornado,#008000
846,1985,5,13,5/13/1985,10:42:00,3,TX,48,2,16,0,6,0,-96.52,32.35,-96.5,32.38,4.5,77,Tornado,#008000
847,1985,5,13,5/13/1985,11:30:00,3,TX,48,2,23,0,6,0,-96.1,33.1,-96.02,33.22,8,77,Tornado,#008000
848,1985,5,13,5/13/1985,11:30:00,3,TX,48,2,23,0,6,0,-96.1,33.1,-96.02,33.22,8,77,Tornado,#008000
849,1985,5,13,5/13/1985,11:30:00,3,TX,48,2,23,0,6,0,-96.1,33.1,-96.02,33.22,8,77,Tornado,#008000
850,1985,5,13,5/13/1985,11:30:00,3,TX,48,2,23,0,6,0,-96.1,33.1,-96.02,33.22,8,77,Tornado,#008000
851,1985,5,13,5/13/1985,12:30:00,3,TX,48,2,8,0,6,0,-95.58,33.62,-95.5,33.67,4,77,Tornado,#008000
852,1985,5,13,5/13/1985,12:30:00,3,TX,48,2,8,0,6,0,-95.58,33.62,-95.5,33.67,4,77,Tornado,#008000
853,1985,5,19,5/19/1985,18:05:00,3,TX,48,0,0,0,0,0,-100.48,32.08,-100.42,32.13,5,80,Tornado,#888888
854,1985,5,19,5/19/1985,18:05:00,3,TX,48,0,0,0,0,0,-100.48,32.08,-100.42,32.13,5,80,Tornado,#888888
855,1985,5,20,5/20/1985,16:25:00,3,TX,48,0,0,0,0,0,-101.67,33.18,-101.67,33.13,3,50,Tornado,#888888
856,1985,5,20,5/20/1985,16:27:00,3,TX,48,0,0,0,0,0,-101.65,33.18,-101.65,33.07,6,100,Tornado,#888888
857,1985,5,20,5/20/1985,16:27:00,3,TX,48,0,0,0,0,0,-101.65,33.18,-101.65,33.07,6,100,Tornado,#888888
858,1985,5,20,5/20/1985,16:27:00,3,TX,48,0,0,0,0,0,-101.65,33.18,-101.65,33.07,6,100,Tornado,#888888
859,1985,10,17,10/17/1985,16:32:00,3,TX,48,2,0,0,5,0,-97.07,31.87,-97.02,31.97,7,50,Tornado,#008000
860,1985,10,17,10/17/1985,16:32:00,3,TX,48,2,0,0,5,0,-97.07,31.87,-97.02,31.97,7,50,Tornado,#008000
861,1985,10,17,10/17/1985,16:32:00,3,TX,48,2,0,0,5,0,-97.07,31.87,-97.02,31.97,7,50,Tornado,#008000
862,1985,12,10,12/10/1985,13:52:00,3,TX,48,1,1,0,5,0,-97.78,30.48,-97.58,30.67,23,100,Tornado,#0000FF
863,1985,12,10,12/10/1985,13:52:00,3,TX,48,1,1,0,5,0,-97.78,30.48,-97.58,30.67,23,100,Tornado,#0000FF
864,1985,12,10,12/10/1985,13:52:00,3,TX,48,1,1,0,5,0,-97.78,30.48,-97.58,30.67,23,100,Tornado,#0000FF
865,1985,12,10,12/10/1985,13:52:00,3,TX,48,1,1,0,5,0,-97.78,30.48,-97.58,30.67,23,100,Tornado,#0000FF
866,1985,12,10,12/10/1985,13:52:00,3,TX,48,1,1,0,5,0,-97.78,30.48,-97.58,30.67,23,100,Tornado,#0000FF
867,1985,12,10,12/10/1985,13:52:00,3,TX,48,1,1,0,5,0,-97.78,30.48,-97.58,30.67,23,100,Tornado,#0000FF
868,1985,12,10,12/10/1985,13:52:00,3,TX,48,1,1,0,5,0,-97.78,30.48,-97.58,30.67,23,100,Tornado,#0000FF
869,1985,12,10,12/10/1985,13:52:00,3,TX,48,1,1,0,5,0,-97.78,30.48,-97.58,30.67,23,100,Tornado,#0000FF
870,1985,12,10,12/10/1985,16:40:00,3,TX,48,2,2,0,6,0,-97.67,30.58,-97.65,30.65,5,100,Tornado,#008000
871,1985,12,10,12/10/1985,16:40:00,3,TX,48,2,2,0,6,0,-97.67,30.58,-97.65,30.65,5,100,Tornado,#008000
872,1986,2,2,2/2/1986,21:40:00,3,TX,48,2,2,0,5,0,-97.93,32.65,-97.87,32.73,10,100,Tornado,#008000
873,1986,2,2,2/2/1986,21:40:00,3,TX,48,2,2,0,5,0,-97.93,32.65,-97.87,32.73,10,100,Tornado,#008000
874,1986,2,5,2/5/1986,15:45:00,3,TX,48,2,5,0,5,0,-95.85,29.83,-95.77,29.87,8,170,Tornado,#008000
875,1986,2,5,2/5/1986,15:45:00,3,TX,48,2,5,0,5,0,-95.85,29.83,-95.77,29.87,8,170,Tornado,#008000
876,1986,2,5,2/5/1986,16:30:00,3,TX,48,3,0,2,7,0,-95.55,30.03,-95.48,29.98,5,70,Tornado,#FFAA00
877,1986,2,5,2/5/1986,16:30:00,3,TX,48,3,0,2,7,0,-95.55,30.03,-95.48,29.98,5,70,Tornado,#FFAA00
878,1986,3,11,3/11/1986,17:08:00,3,TX,48,2,0,0,0,0,-97.87,32.77,-97.8,32.87,9,40,Tornado,#008000
879,1986,3,11,3/11/1986,17:08:00,3,TX,48,2,0,0,0,0,-97.87,32.77,-97.8,32.87,9,40,Tornado,#008000
880,1986,3,11,3/11/1986,17:08:00,3,TX,48,2,0,0,0,0,-97.87,32.77,-97.8,32.87,9,40,Tornado,#008000
881,1986,4,19,4/19/1986,6:55:00,3,TX,48,1,0,0,4,0,-100.65,32.33,-100.57,32.35,3,250,Tornado,#0000FF
882,1986,4,19,4/19/1986,6:55:00,3,TX,48,1,0,0,4,0,-100.65,32.33,-100.57,32.35,3,250,Tornado,#0000FF
883,1986,4,19,4/19/1986,7:15:00,3,TX,48,3,100,1,7,0,-100.43,32.45,-100.35,32.48,4.5,600,Tornado,#FFAA00
884,1986,4,19,4/19/1986,7:15:00,3,TX,48,3,100,1,7,0,-100.43,32.45,-100.35,32.48,4.5,600,Tornado,#FFAA00
885,1986,5,4,5/4/1986,22:02:00,3,TX,48,0,0,0,3,0,-101.7,34.1,-101.62,34.03,4,40,Tornado,#888888
886,1986,5,4,5/4/1986,22:02:00,3,TX,48,0,0,0,3,0,-101.7,34.1,-101.62,34.03,4,40,Tornado,#888888
887,1986,5,4,5/4/1986,22:02:00,3,TX,48,0,0,0,3,0,-101.7,34.1,-101.62,34.03,4,40,Tornado,#888888
888,1986,5,7,5/7/1986,16:18:00,3,TX,48,2,0,0,0,0,-100.45,35.78,-100.48,35.9,8,100,Tornado,#008000
889,1986,5,7,5/7/1986,16:18:00,3,TX,48,2,0,0,0,0,-100.45,35.78,-100.48,35.9,8,100,Tornado,#008000
890,1986,5,7,5/7/1986,16:18:00,3,TX,48,2,0,0,0,0,-100.45,35.78,-100.48,35.9,8,100,Tornado,#008000
891,1986,5,7,5/7/1986,16:35:00,3,TX,48,3,0,0,5,0,-100.45,35.83,-100.47,35.93,7,300,Tornado,#FFAA00
892,1986,5,7,5/7/1986,16:35:00,3,TX,48,3,0,0,5,0,-100.45,35.83,-100.47,35.93,7,300,Tornado,#FFAA00
893,1986,5,7,5/7/1986,16:35:00,3,TX,48,3,0,0,5,0,-100.45,35.83,-100.47,35.93,7,300,Tornado,#FFAA00
894,1986,5,14,5/14/1986,13:30:00,3,TX,48,0,0,0,0,0,-101.82,35.07,-101.77,35.1,3,50,Tornado,#888888
895,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
896,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
897,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
898,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
899,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
900,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
901,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
902,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
903,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
904,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
905,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
906,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
907,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
908,1986,5,14,5/14/1986,18:30:00,3,TX,48,3,4,0,6,0,-98.7,33.53,-98.22,33.57,20,250,Tornado,#FFAA00
909,1986,5,16,5/16/1986,17:04:00,3,TX,48,0,0,0,0,0,-101.47,34.33,-101.3,34.38,11,100,Tornado,#888888
910,1986,5,16,5/16/1986,17:04:00,3,TX,48,0,0,0,0,0,-101.47,34.33,-101.3,34.38,11,100,Tornado,#888888
911,1986,5,16,5/16/1986,17:04:00,3,TX,48,0,0,0,0,0,-101.47,34.33,-101.3,34.38,11,100,Tornado,#888888
912,1986,5,16,5/16/1986,17:04:00,3,TX,48,0,0,0,0,0,-101.47,34.33,-101.3,34.38,11,100,Tornado,#888888
913,1986,5,16,5/16/1986,17:04:00,3,TX,48,0,0,0,0,0,-101.47,34.33,-101.3,34.38,11,100,Tornado,#888888
914,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
915,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
916,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
917,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
918,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
919,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
920,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
921,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
922,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
923,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
924,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
925,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
926,1986,5,16,5/16/1986,17:12:00,3,TX,48,0,0,0,0,0,-101.73,34.55,-101.33,34.77,22,100,Tornado,#888888
927,1986,5,16,5/16/1986,18:48:00,3,TX,48,0,0,0,0,0,-99.98,33.98,-99.88,33.98,5,200,Tornado,#888888
928,1986,5,16,5/16/1986,18:48:00,3,TX,48,0,0,0,0,0,-99.98,33.98,-99.88,33.98,5,200,Tornado,#888888
929,1986,5,16,5/16/1986,19:10:00,3,TX,48,0,0,0,0,0,-99.92,33.98,-99.82,33.98,5,150,Tornado,#888888
930,1986,5,16,5/16/1986,19:10:00,3,TX,48,0,0,0,0,0,-99.92,33.98,-99.82,33.98,5,150,Tornado,#888888
931,1986,6,18,6/18/1986,11:33:00,3,TX,48,0,0,0,0,0,-101.8,32.37,-101.63,32.18,17,60,Tornado,#888888
932,1986,6,18,6/18/1986,11:33:00,3,TX,48,0,0,0,0,0,-101.8,32.37,-101.63,32.18,17,60,Tornado,#888888
933,1986,6,18,6/18/1986,11:33:00,3,TX,48,0,0,0,0,0,-101.8,32.37,-101.63,32.18,17,60,Tornado,#888888
934,1986,6,18,6/18/1986,11:33:00,3,TX,48,0,0,0,0,0,-101.8,32.37,-101.63,32.18,17,60,Tornado,#888888
935,1986,6,18,6/18/1986,11:33:00,3,TX,48,0,0,0,0,0,-101.8,32.37,-101.63,32.18,17,60,Tornado,#888888
936,1986,6,18,6/18/1986,11:33:00,3,TX,48,0,0,0,0,0,-101.8,32.37,-101.63,32.18,17,60,Tornado,#888888
937,1986,6,18,6/18/1986,11:33:00,3,TX,48,0,0,0,0,0,-101.8,32.37,-101.63,32.18,17,60,Tornado,#888888
938,1987,3,16,3/16/1987,21:15:00,3,TX,48,1,0,0,5,0,-95.55,32.5,-95.48,32.65,6,100,Tornado,#0000FF
939,1987,3,16,3/16/1987,21:15:00,3,TX,48,1,0,0,5,0,-95.55,32.5,-95.48,32.65,6,100,Tornado,#0000FF
940,1987,3,16,3/16/1987,21:15:00,3,TX,48,1,0,0,5,0,-95.55,32.5,-95.48,32.65,6,100,Tornado,#0000FF
941,1987,3,16,3/16/1987,21:15:00,3,TX,48,1,0,0,5,0,-95.55,32.5,-95.48,32.65,6,100,Tornado,#0000FF
942,1987,3,17,3/17/1987,7:00:00,3,TX,48,0,0,0,0,0,-94.12,31.53,-94,31.62,8,50,Tornado,#888888
943,1987,3,17,3/17/1987,7:00:00,3,TX,48,0,0,0,0,0,-94.12,31.53,-94,31.62,8,50,Tornado,#888888
944,1987,3,17,3/17/1987,7:00:00,3,TX,48,0,0,0,0,0,-94.12,31.53,-94,31.62,8,50,Tornado,#888888
945,1987,3,17,3/17/1987,7:00:00,3,TX,48,0,0,0,0,0,-94.12,31.53,-94,31.62,8,50,Tornado,#888888
946,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
947,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
948,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
949,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
950,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
951,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
952,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
953,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
954,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
955,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
956,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
957,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
958,1987,3,22,3/22/1987,17:45:00,3,TX,48,3,0,0,5,0,-100.32,36.2,-99.97,36.48,30,440,Tornado,#FFAA00
959,1987,5,19,5/19/1987,12:30:00,3,TX,48,0,0,0,0,0,-103.07,30.35,-103.03,30.38,3,30,Tornado,#888888
960,1987,5,22,5/22/1987,19:16:00,3,TX,48,4,121,30,6,0,-103.68,31,-103.63,31.03,3,1000,Tornado,#FF0000
961,1987,5,25,5/25/1987,11:03:00,3,TX,48,2,0,0,0,0,-100.43,34.72,-100.32,34.72,6,90,Tornado,#008000
962,1987,5,25,5/25/1987,11:03:00,3,TX,48,2,0,0,0,0,-100.43,34.72,-100.32,34.72,6,90,Tornado,#008000
963,1987,5,25,5/25/1987,11:03:00,3,TX,48,2,0,0,0,0,-100.43,34.72,-100.32,34.72,6,90,Tornado,#008000
964,1987,5,25,5/25/1987,17:20:00,3,TX,48,3,0,0,4,0,-101.4,36.2,-101.4,36.25,3,530,Tornado,#FFAA00
965,1987,5,25,5/25/1987,18:09:00,3,TX,48,2,0,0,0,0,-103.07,31.45,-102.92,31.57,11,100,Tornado,#008000
966,1987,5,25,5/25/1987,18:09:00,3,TX,48,2,0,0,0,0,-103.07,31.45,-102.92,31.57,11,100,Tornado,#008000
